layer,expert,region,codec,orig,cbytes,est_bytes,c_ms,d_ms,verified,error,region_sha256,note
0,113,w3s,nib_split_zstd3,262144,49363,,2.667900000233203,1.2824999994336395,True,,8348c9b29acf401b69ebf7db33c36227471ce0dbc25bfac219789f7b280bf0e1,
0,113,w3s,order0,262144,,30762.180864875663,,,,,8348c9b29acf401b69ebf7db33c36227471ce0dbc25bfac219789f7b280bf0e1,
0,113,w3s,order1,262144,,30760.969471205673,,,,,8348c9b29acf401b69ebf7db33c36227471ce0dbc25bfac219789f7b280bf0e1,
0,113,w3s,zeros,262144,,,,,,,8348c9b29acf401b69ebf7db33c36227471ce0dbc25bfac219789f7b280bf0e1,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 4}"
0,113,w3s,lz4_hc,262144,47943,,2267.3343000005843,0.48969999988912605,True,,8348c9b29acf401b69ebf7db33c36227471ce0dbc25bfac219789f7b280bf0e1,
0,113,w3s,zstd_10,262144,42745,,46.40830000062124,0.8280000001832377,True,,8348c9b29acf401b69ebf7db33c36227471ce0dbc25bfac219789f7b280bf0e1,
0,113,w3s,rans,262144,30766,,3.0631999998149695,,True,,8348c9b29acf401b69ebf7db33c36227471ce0dbc25bfac219789f7b280bf0e1,model-excluded; decode ~ encode speed class
0,113,w2s,lz4_fast,262144,128106,,0.8345999995071907,0.5679000005329726,True,,a474d6cb106543beed76534aea1a0a7e063042f018fbf64bde90b0369d3ef5f7,
0,113,w2s,zstd_1,262144,51543,,2.1089999991090735,1.5466000004380476,True,,a474d6cb106543beed76534aea1a0a7e063042f018fbf64bde90b0369d3ef5f7,
0,113,w2s,zstd_3,262144,49452,,2.515000000130385,1.148299999840674,True,,a474d6cb106543beed76534aea1a0a7e063042f018fbf64bde90b0369d3ef5f7,
0,113,w2s,nib_split_zstd3,262144,49477,,2.622400001200731,0.9432000006199814,True,,a474d6cb106543beed76534aea1a0a7e063042f018fbf64bde90b0369d3ef5f7,
0,113,w2s,order0,262144,,31416.08545911859,,,,,a474d6cb106543beed76534aea1a0a7e063042f018fbf64bde90b0369d3ef5f7,
0,113,w2s,order1,262144,,31415.52711461511,,,,,a474d6cb106543beed76534aea1a0a7e063042f018fbf64bde90b0369d3ef5f7,
0,113,w2s,zeros,262144,,,,,,,a474d6cb106543beed76534aea1a0a7e063042f018fbf64bde90b0369d3ef5f7,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 4}"
0,113,w2s,lz4_hc,262144,48331,,2369.9474000004557,0.318899999911082,True,,a474d6cb106543beed76534aea1a0a7e063042f018fbf64bde90b0369d3ef5f7,
0,113,w2s,zstd_10,262144,43194,,47.790500000701286,0.6071999996493105,True,,a474d6cb106543beed76534aea1a0a7e063042f018fbf64bde90b0369d3ef5f7,
0,113,w2s,rans,262144,31420,,3.065700000661309,,True,,a474d6cb106543beed76534aea1a0a7e063042f018fbf64bde90b0369d3ef5f7,model-excluded; decode ~ encode speed class
0,113,whole,lz4_fast,13369344,12964438,,18.150200001400663,9.896100000332808,True,,60b89ceaa047b9df6be143abef6c0dd42eb02d1e59dcecc1362d6244f91b31f4,
0,113,whole,zstd_1,13369344,12290119,,48.02669999844511,41.86159999881056,True,,60b89ceaa047b9df6be143abef6c0dd42eb02d1e59dcecc1362d6244f91b31f4,
0,113,whole,zstd_3,13369344,12302932,,95.7445000003645,36.3257999997586,True,,60b89ceaa047b9df6be143abef6c0dd42eb02d1e59dcecc1362d6244f91b31f4,
0,113,whole,nib_split_zstd3,13369344,13254014,,609.861799999635,112.09039999994275,True,,60b89ceaa047b9df6be143abef6c0dd42eb02d1e59dcecc1362d6244f91b31f4,
0,113,whole,order0,13369344,,12694300.027845386,,,,,60b89ceaa047b9df6be143abef6c0dd42eb02d1e59dcecc1362d6244f91b31f4,
0,113,whole,order1,13369344,,11937776.843299136,,,,,60b89ceaa047b9df6be143abef6c0dd42eb02d1e59dcecc1362d6244f91b31f4,
0,113,whole,zeros,13369344,,,,,,,60b89ceaa047b9df6be143abef6c0dd42eb02d1e59dcecc1362d6244f91b31f4,"{""zero_frac"": 0.003996680764590993, ""longest_zero_run"": 3, ""distinct_bytes"": 256}"
0,113,whole,lz4_hc,13369344,12725616,,8614.342299999407,9.968799999114708,True,,60b89ceaa047b9df6be143abef6c0dd42eb02d1e59dcecc1362d6244f91b31f4,
0,113,whole,zstd_10,13369344,12268051,,161.90350000033504,38.13810000065132,True,,60b89ceaa047b9df6be143abef6c0dd42eb02d1e59dcecc1362d6244f91b31f4,
5,135,w1w,lz4_fast,4194304,4194339,,3.26860000132001,3.033099999811384,True,,62509d583eaaaeab32af55c7890ff2656b672ddaf2bd51d0232cd24d9a644ede,
5,135,w1w,zstd_1,4194304,4038976,,13.18600000013248,12.633100001039566,True,,62509d583eaaaeab32af55c7890ff2656b672ddaf2bd51d0232cd24d9a644ede,
5,135,w1w,zstd_3,4194304,4048879,,28.233600000021397,10.845099999642116,True,,62509d583eaaaeab32af55c7890ff2656b672ddaf2bd51d0232cd24d9a644ede,
5,135,w1w,nib_split_zstd3,4194304,4365312,,209.4223999993119,36.45610000057786,True,,62509d583eaaaeab32af55c7890ff2656b672ddaf2bd51d0232cd24d9a644ede,
5,135,w1w,order0,4194304,,4015997.511411181,,,,,62509d583eaaaeab32af55c7890ff2656b672ddaf2bd51d0232cd24d9a644ede,
5,135,w1w,order1,4194304,,3920654.818942792,,,,,62509d583eaaaeab32af55c7890ff2656b672ddaf2bd51d0232cd24d9a644ede,
5,135,w1w,zeros,4194304,,,,,,,62509d583eaaaeab32af55c7890ff2656b672ddaf2bd51d0232cd24d9a644ede,"{""zero_frac"": 0.004487752914428711, ""longest_zero_run"": 3, ""distinct_bytes"": 256}"
5,135,w1w,lz4_hc,4194304,4194327,,272.9903999988892,2.7989999998681014,True,,62509d583eaaaeab32af55c7890ff2656b672ddaf2bd51d0232cd24d9a644ede,
5,135,w1w,zstd_10,4194304,4038975,,24.24319999954605,11.99839999935648,True,,62509d583eaaaeab32af55c7890ff2656b672ddaf2bd51d0232cd24d9a644ede,
5,135,w1w,rans,4194304,4016000,,51.67589999837219,,True,,62509d583eaaaeab32af55c7890ff2656b672ddaf2bd51d0232cd24d9a644ede,model-excluded; decode ~ encode speed class
5,135,w3w,lz4_fast,4194304,4194339,,3.2666999995853985,3.0287999998108717,True,,e0d2b69dccf139e1334da7ed97483e2230ddf5850f9378177e6db3ca0e3802bd,
5,135,w3w,zstd_1,4194304,4038868,,12.780100001691608,11.762199999793665,True,,e0d2b69dccf139e1334da7ed97483e2230ddf5850f9378177e6db3ca0e3802bd,
5,135,w3w,zstd_3,4194304,4049951,,24.90879999822937,11.49729999997362,True,,e0d2b69dccf139e1334da7ed97483e2230ddf5850f9378177e6db3ca0e3802bd,
5,135,w3w,nib_split_zstd3,4194304,4365542,,209.57050000106392,35.24629999992612,True,,e0d2b69dccf139e1334da7ed97483e2230ddf5850f9378177e6db3ca0e3802bd,
5,135,w3w,order0,4194304,,4015850.4163012933,,,,,e0d2b69dccf139e1334da7ed97483e2230ddf5850f9378177e6db3ca0e3802bd,
5,135,w3w,order1,4194304,,3920223.346153554,,,,,e0d2b69dccf139e1334da7ed97483e2230ddf5850f9378177e6db3ca0e3802bd,
5,135,w3w,zeros,4194304,,,,,,,e0d2b69dccf139e1334da7ed97483e2230ddf5850f9378177e6db3ca0e3802bd,"{""zero_frac"": 0.0044553279876708984, ""longest_zero_run"": 3, ""distinct_bytes"": 256}"
5,135,w3w,lz4_hc,4194304,4194327,,260.90469999871857,2.9328000000532484,True,,e0d2b69dccf139e1334da7ed97483e2230ddf5850f9378177e6db3ca0e3802bd,
5,135,w3w,zstd_10,4194304,4038867,,26.68950000042969,11.001900000337628,True,,e0d2b69dccf139e1334da7ed97483e2230ddf5850f9378177e6db3ca0e3802bd,
5,135,w3w,rans,4194304,4015853,,50.74530000092636,,True,,e0d2b69dccf139e1334da7ed97483e2230ddf5850f9378177e6db3ca0e3802bd,model-excluded; decode ~ encode speed class
5,135,w2w,lz4_fast,4194304,4194339,,2.8187999996589497,2.7001000016753096,True,,22ae83fdd48c15463e55976eb5ef5ed27bc9d024be45423aa3238e2d689d0c36,
5,135,w2w,zstd_1,4194304,4044310,,14.049699999304721,13.412899999821093,True,,22ae83fdd48c15463e55976eb5ef5ed27bc9d024be45423aa3238e2d689d0c36,
5,135,w2w,zstd_3,4194304,4060048,,23.276099998838617,9.804799999983516,True,,22ae83fdd48c15463e55976eb5ef5ed27bc9d024be45423aa3238e2d689d0c36,
5,135,w2w,nib_split_zstd3,4194304,4365043,,195.97930000054475,30.378399998880923,True,,22ae83fdd48c15463e55976eb5ef5ed27bc9d024be45423aa3238e2d689d0c36,
5,135,w2w,order0,4194304,,4022016.1216239,,,,,22ae83fdd48c15463e55976eb5ef5ed27bc9d024be45423aa3238e2d689d0c36,
5,135,w2w,order1,4194304,,3931528.287686746,,,,,22ae83fdd48c15463e55976eb5ef5ed27bc9d024be45423aa3238e2d689d0c36,
5,135,w2w,zeros,4194304,,,,,,,22ae83fdd48c15463e55976eb5ef5ed27bc9d024be45423aa3238e2d689d0c36,"{""zero_frac"": 0.0043714046478271484, ""longest_zero_run"": 3, ""distinct_bytes"": 256}"
5,135,w2w,lz4_hc,4194304,4194327,,249.79410000014468,2.5694999985717004,True,,22ae83fdd48c15463e55976eb5ef5ed27bc9d024be45423aa3238e2d689d0c36,
