layer,expert,region,codec,orig,cbytes,est_bytes,c_ms,d_ms,verified,error,region_sha256,note
3,102,w1w,lz4_fast,4194304,4194339,,2.0415630001480167,4.588317000070674,True,,47cef7e5c652da9a0232cc7fe234e6be5492dc57715dee4840088ce805d7c319,
3,102,w1w,zstd_1,4194304,4045387,,11.260343000003559,7.9105049999270705,True,,47cef7e5c652da9a0232cc7fe234e6be5492dc57715dee4840088ce805d7c319,
3,102,w1w,zstd_3,4194304,4062134,,24.96318099997552,9.24476299996968,True,,47cef7e5c652da9a0232cc7fe234e6be5492dc57715dee4840088ce805d7c319,
3,102,w1w,nib_split_zstd3,4194304,4364751,,182.61183899994649,35.07831100000658,True,,47cef7e5c652da9a0232cc7fe234e6be5492dc57715dee4840088ce805d7c319,
3,102,w1w,order0,4194304,,4023550.977004363,,,,,47cef7e5c652da9a0232cc7fe234e6be5492dc57715dee4840088ce805d7c319,
3,102,w1w,order1,4194304,,3935810.291996725,,,,,47cef7e5c652da9a0232cc7fe234e6be5492dc57715dee4840088ce805d7c319,
3,102,w1w,zeros,4194304,,,,,,,47cef7e5c652da9a0232cc7fe234e6be5492dc57715dee4840088ce805d7c319,"{""zero_frac"": 0.00428462028503418, ""longest_zero_run"": 3, ""distinct_bytes"": 256}"
3,102,w3w,lz4_fast,4194304,4194339,,2.0070559999112447,4.608213999972577,True,,e64c68de7f8bf608445f3b06893f9bb7dd874348b9d91fcb83fe64a1448b32d8,
3,102,w3w,zstd_1,4194304,4045801,,13.090527000031216,7.823486999996021,True,,e64c68de7f8bf608445f3b06893f9bb7dd874348b9d91fcb83fe64a1448b32d8,
3,102,w3w,zstd_3,4194304,4050733,,26.922897000076773,8.45110799991744,True,,e64c68de7f8bf608445f3b06893f9bb7dd874348b9d91fcb83fe64a1448b32d8,
3,102,w3w,nib_split_zstd3,4194304,4361954,,165.65389800007324,34.9669630002154,True,,e64c68de7f8bf608445f3b06893f9bb7dd874348b9d91fcb83fe64a1448b32d8,
3,102,w3w,order0,4194304,,4023606.173074567,,,,,e64c68de7f8bf608445f3b06893f9bb7dd874348b9d91fcb83fe64a1448b32d8,
3,102,w3w,order1,4194304,,3935605.471038905,,,,,e64c68de7f8bf608445f3b06893f9bb7dd874348b9d91fcb83fe64a1448b32d8,
3,102,w3w,zeros,4194304,,,,,,,e64c68de7f8bf608445f3b06893f9bb7dd874348b9d91fcb83fe64a1448b32d8,"{""zero_frac"": 0.004323005676269531, ""longest_zero_run"": 2, ""distinct_bytes"": 256}"
3,102,w2w,lz4_fast,4194304,4194339,,2.236417000176516,4.967503999978362,True,,b7b188188cd7f2a5aaceefd5b1a78d8949e9e2fe2458ba1f7aec7359d084ee7d,
3,102,w2w,zstd_1,4194304,4044850,,13.477984000019205,7.884635999971579,True,,b7b188188cd7f2a5aaceefd5b1a78d8949e9e2fe2458ba1f7aec7359d084ee7d,
3,102,w2w,zstd_3,4194304,4050029,,28.340553000134605,8.334462999982861,True,,b7b188188cd7f2a5aaceefd5b1a78d8949e9e2fe2458ba1f7aec7359d084ee7d,
3,102,w2w,nib_split_zstd3,4194304,4365086,,159.6413739998752,35.53115600016099,True,,b7b188188cd7f2a5aaceefd5b1a78d8949e9e2fe2458ba1f7aec7359d084ee7d,
3,102,w2w,order0,4194304,,4022581.101512596,,,,,b7b188188cd7f2a5aaceefd5b1a78d8949e9e2fe2458ba1f7aec7359d084ee7d,
3,102,w2w,order1,4194304,,3931555.524901846,,,,,b7b188188cd7f2a5aaceefd5b1a78d8949e9e2fe2458ba1f7aec7359d084ee7d,
3,102,w2w,zeros,4194304,,,,,,,b7b188188cd7f2a5aaceefd5b1a78d8949e9e2fe2458ba1f7aec7359d084ee7d,"{""zero_frac"": 0.0043261051177978516, ""longest_zero_run"": 2, ""distinct_bytes"": 256}"
3,102,w1s,lz4_fast,262144,128707,,0.5547259997911169,0.5528350000076898,True,,7369c54b14b5fa48bcfbef11bc246a5572a5ae705fb860cdd4609da65594c489,
3,102,w1s,zstd_1,262144,51631,,2.1941349998542137,1.1701210000865103,True,,7369c54b14b5fa48bcfbef11bc246a5572a5ae705fb860cdd4609da65594c489,
3,102,w1s,zstd_3,262144,49597,,2.0131199999013916,0.9038919999966311,True,,7369c54b14b5fa48bcfbef11bc246a5572a5ae705fb860cdd4609da65594c489,
3,102,w1s,nib_split_zstd3,262144,49550,,2.018335999991905,0.9718260000681767,True,,7369c54b14b5fa48bcfbef11bc246a5572a5ae705fb860cdd4609da65594c489,
3,102,w1s,order0,262144,,32008.04879615751,,,,,7369c54b14b5fa48bcfbef11bc246a5572a5ae705fb860cdd4609da65594c489,
3,102,w1s,order1,262144,,32001.614151549704,,,,,7369c54b14b5fa48bcfbef11bc246a5572a5ae705fb860cdd4609da65594c489,
3,102,w1s,zeros,262144,,,,,,,7369c54b14b5fa48bcfbef11bc246a5572a5ae705fb860cdd4609da65594c489,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 4}"
3,102,w3s,lz4_fast,262144,128902,,0.5692219999673398,0.5303529999309831,True,,67814bf288c747bb3e40e2c106fda2270528bb13033502af5ce4a59600531d1f,
3,102,w3s,zstd_1,262144,51650,,2.1677560000625817,1.1255370000071707,True,,67814bf288c747bb3e40e2c106fda2270528bb13033502af5ce4a59600531d1f,
3,102,w3s,zstd_3,262144,49529,,1.936538000109067,0.8924250000745815,True,,67814bf288c747bb3e40e2c106fda2270528bb13033502af5ce4a59600531d1f,
3,102,w3s,nib_split_zstd3,262144,49480,,2.0545089998904587,0.9520809999230551,True,,67814bf288c747bb3e40e2c106fda2270528bb13033502af5ce4a59600531d1f,
3,102,w3s,order0,262144,,32002.0373152088,,,,,67814bf288c747bb3e40e2c106fda2270528bb13033502af5ce4a59600531d1f,
3,102,w3s,order1,262144,,31999.21402130699,,,,,67814bf288c747bb3e40e2c106fda2270528bb13033502af5ce4a59600531d1f,
3,102,w3s,zeros,262144,,,,,,,67814bf288c747bb3e40e2c106fda2270528bb13033502af5ce4a59600531d1f,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 4}"
3,102,w2s,lz4_fast,262144,130183,,0.5728810001528473,0.46982799995021196,True,,371f0310fbf6458c8bfbb291fc995165bbc935d5187f47ddb5345df9f1af621c,
3,102,w2s,zstd_1,262144,51649,,1.973944999917876,1.108646999909979,True,,371f0310fbf6458c8bfbb291fc995165bbc935d5187f47ddb5345df9f1af621c,
3,102,w2s,zstd_3,262144,49557,,1.9630890001280932,0.892616999863094,True,,371f0310fbf6458c8bfbb291fc995165bbc935d5187f47ddb5345df9f1af621c,
3,102,w2s,nib_split_zstd3,262144,49646,,2.0428450002327736,0.9190260000195849,True,,371f0310fbf6458c8bfbb291fc995165bbc935d5187f47ddb5345df9f1af621c,
3,102,w2s,order0,262144,,32489.282867095153,,,,,371f0310fbf6458c8bfbb291fc995165bbc935d5187f47ddb5345df9f1af621c,
3,102,w2s,order1,262144,,32475.663370827708,,,,,371f0310fbf6458c8bfbb291fc995165bbc935d5187f47ddb5345df9f1af621c,
3,102,w2s,zeros,262144,,,,,,,371f0310fbf6458c8bfbb291fc995165bbc935d5187f47ddb5345df9f1af621c,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 5}"
3,102,whole,lz4_fast,13369344,12970682,,19.955758999913087,18.980828999929145,True,,582703a37bc9755fc68aa65c40ef96db53fa30125b07d4b9b66e5bdeb1b9f1c3,
3,102,whole,zstd_1,13369344,12287748,,46.64592199992512,28.753208000125596,True,,582703a37bc9755fc68aa65c40ef96db53fa30125b07d4b9b66e5bdeb1b9f1c3,
3,102,whole,zstd_3,13369344,12338236,,88.71104500008187,31.528399000080753,True,,582703a37bc9755fc68aa65c40ef96db53fa30125b07d4b9b66e5bdeb1b9f1c3,
3,102,whole,nib_split_zstd3,13369344,13256277,,577.504590999979,111.84737700000369,True,,582703a37bc9755fc68aa65c40ef96db53fa30125b07d4b9b66e5bdeb1b9f1c3,
3,102,whole,order0,13369344,,12693191.96369725,,,,,582703a37bc9755fc68aa65c40ef96db53fa30125b07d4b9b66e5bdeb1b9f1c3,
3,102,whole,order1,13369344,,11923865.266536333,,,,,582703a37bc9755fc68aa65c40ef96db53fa30125b07d4b9b66e5bdeb1b9f1c3,
3,102,whole,zeros,13369344,,,,,,,582703a37bc9755fc68aa65c40ef96db53fa30125b07d4b9b66e5bdeb1b9f1c3,"{""zero_frac"": 0.004057641122855392, ""longest_zero_run"": 3, ""distinct_bytes"": 256}"
3,105,w1w,lz4_fast,4194304,4194339,,2.0778929999778484,4.69904199985649,True,,d4ea7e0a1185101bb71511e8a0f5a46cac7c2a8d45d09b97f8b36d45e9b575de,
3,105,w1w,zstd_1,4194304,4045534,,12.688047999972696,7.624595000152112,True,,d4ea7e0a1185101bb71511e8a0f5a46cac7c2a8d45d09b97f8b36d45e9b575de,
3,105,w1w,zstd_3,4194304,4061773,,24.239371000021492,8.843483999953605,True,,d4ea7e0a1185101bb71511e8a0f5a46cac7c2a8d45d09b97f8b36d45e9b575de,
3,105,w1w,nib_split_zstd3,4194304,4364845,,157.68677899995964,40.039652000132264,True,,d4ea7e0a1185101bb71511e8a0f5a46cac7c2a8d45d09b97f8b36d45e9b575de,
3,105,w1w,order0,4194304,,4023130.674336938,,,,,d4ea7e0a1185101bb71511e8a0f5a46cac7c2a8d45d09b97f8b36d45e9b575de,
3,105,w1w,order1,4194304,,3933117.7443107935,,,,,d4ea7e0a1185101bb71511e8a0f5a46cac7c2a8d45d09b97f8b36d45e9b575de,
3,105,w1w,zeros,4194304,,,,,,,d4ea7e0a1185101bb71511e8a0f5a46cac7c2a8d45d09b97f8b36d45e9b575de,"{""zero_frac"": 0.004351377487182617, ""longest_zero_run"": 2, ""distinct_bytes"": 256}"
3,105,w3w,lz4_fast,4194304,4194339,,2.239282999880743,4.909982000071977,True,,067e6d66eb4b282d6d46457aeaa99670b14b8977b93a8927f8f3daaba67d9f27,
3,105,w3w,zstd_1,4194304,4045086,,13.74934000000394,9.269253999946159,True,,067e6d66eb4b282d6d46457aeaa99670b14b8977b93a8927f8f3daaba67d9f27,
3,105,w3w,zstd_3,4194304,4050264,,26.961306999965018,9.29592100010268,True,,067e6d66eb4b282d6d46457aeaa99670b14b8977b93a8927f8f3daaba67d9f27,
3,105,w3w,nib_split_zstd3,4194304,4365512,,167.28540400004022,31.256428000006053,True,,067e6d66eb4b282d6d46457aeaa99670b14b8977b93a8927f8f3daaba67d9f27,
3,105,w3w,order0,4194304,,4022890.58217355,,,,,067e6d66eb4b282d6d46457aeaa99670b14b8977b93a8927f8f3daaba67d9f27,
3,105,w3w,order1,4194304,,3932002.0802539582,,,,,067e6d66eb4b282d6d46457aeaa99670b14b8977b93a8927f8f3daaba67d9f27,
3,105,w3w,zeros,4194304,,,,,,,067e6d66eb4b282d6d46457aeaa99670b14b8977b93a8927f8f3daaba67d9f27,"{""zero_frac"": 0.004347085952758789, ""longest_zero_run"": 3, ""distinct_bytes"": 256}"
3,105,w2w,lz4_fast,4194304,4194339,,2.0349379999515804,5.156954000085534,True,,dd8741fe4e072a646ba91fe8e87a6956c0a316ea66cb01824deef324c9190f62,
3,105,w2w,zstd_1,4194304,4045259,,13.464003000080993,9.404231999951662,True,,dd8741fe4e072a646ba91fe8e87a6956c0a316ea66cb01824deef324c9190f62,
3,105,w2w,zstd_3,4194304,4062032,,27.20785299993622,10.177744999964489,True,,dd8741fe4e072a646ba91fe8e87a6956c0a316ea66cb01824deef324c9190f62,
3,105,w2w,nib_split_zstd3,4194304,4364548,,160.260591999986,28.486424999982773,True,,dd8741fe4e072a646ba91fe8e87a6956c0a316ea66cb01824deef324c9190f62,
3,105,w2w,order0,4194304,,4023110.0011953884,,,,,dd8741fe4e072a646ba91fe8e87a6956c0a316ea66cb01824deef324c9190f62,
3,105,w2w,order1,4194304,,3933556.354392418,,,,,dd8741fe4e072a646ba91fe8e87a6956c0a316ea66cb01824deef324c9190f62,
3,105,w2w,zeros,4194304,,,,,,,dd8741fe4e072a646ba91fe8e87a6956c0a316ea66cb01824deef324c9190f62,"{""zero_frac"": 0.004286289215087891, ""longest_zero_run"": 3, ""distinct_bytes"": 256}"
3,105,w1s,lz4_fast,262144,129867,,0.5433910000647302,0.5339229999208328,True,,5504f1f40e255e5ff7d9dbfacd9362a3e85872fa1a774d50631b5cfac83b36df,
3,105,w1s,zstd_1,262144,51704,,2.205219999950714,1.2365150000732683,True,,5504f1f40e255e5ff7d9dbfacd9362a3e85872fa1a774d50631b5cfac83b36df,
3,105,w1s,zstd_3,262144,49493,,1.9413210000038816,0.9981860000607412,True,,5504f1f40e255e5ff7d9dbfacd9362a3e85872fa1a774d50631b5cfac83b36df,
3,105,w1s,nib_split_zstd3,262144,49607,,2.0037229999161354,1.0636679999151966,True,,5504f1f40e255e5ff7d9dbfacd9362a3e85872fa1a774d50631b5cfac83b36df,
3,105,w1s,order0,262144,,32360.40841106081,,,,,5504f1f40e255e5ff7d9dbfacd9362a3e85872fa1a774d50631b5cfac83b36df,
3,105,w1s,order1,262144,,32357.040779335348,,,,,5504f1f40e255e5ff7d9dbfacd9362a3e85872fa1a774d50631b5cfac83b36df,
3,105,w1s,zeros,262144,,,,,,,5504f1f40e255e5ff7d9dbfacd9362a3e85872fa1a774d50631b5cfac83b36df,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 4}"
3,105,w3s,lz4_fast,262144,130101,,0.7621149998158216,0.5494729998645198,True,,f372fcb10a01137b05a7a943a334a1f1972c936c75bb2e049b40da9db6affa4b,
3,105,w3s,zstd_1,262144,51604,,2.1658470000147645,1.2304720000884117,True,,f372fcb10a01137b05a7a943a334a1f1972c936c75bb2e049b40da9db6affa4b,
3,105,w3s,zstd_3,262144,49387,,2.011872000139192,0.936098000011043,True,,f372fcb10a01137b05a7a943a334a1f1972c936c75bb2e049b40da9db6affa4b,
3,105,w3s,nib_split_zstd3,262144,49505,,2.052972999990743,1.016971999888483,True,,f372fcb10a01137b05a7a943a334a1f1972c936c75bb2e049b40da9db6affa4b,
3,105,w3s,order0,262144,,32435.77685544007,,,,,f372fcb10a01137b05a7a943a334a1f1972c936c75bb2e049b40da9db6affa4b,
3,105,w3s,order1,262144,,32431.09586671364,,,,,f372fcb10a01137b05a7a943a334a1f1972c936c75bb2e049b40da9db6affa4b,
3,105,w3s,zeros,262144,,,,,,,f372fcb10a01137b05a7a943a334a1f1972c936c75bb2e049b40da9db6affa4b,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 4}"
3,105,w2s,lz4_fast,262144,129964,,0.5738170000313403,0.4810880000150064,True,,4e9799ded400d3787e9b35cde76a20abd39184f5e6b499375ba7a33fa32bf241,
3,105,w2s,zstd_1,262144,51631,,2.1376500001224485,1.2143009998908383,True,,4e9799ded400d3787e9b35cde76a20abd39184f5e6b499375ba7a33fa32bf241,
3,105,w2s,zstd_3,262144,49488,,1.9064339999204094,0.9514169998965372,True,,4e9799ded400d3787e9b35cde76a20abd39184f5e6b499375ba7a33fa32bf241,
3,105,w2s,nib_split_zstd3,262144,49597,,2.037914000084129,0.9841169999162958,True,,4e9799ded400d3787e9b35cde76a20abd39184f5e6b499375ba7a33fa32bf241,
3,105,w2s,order0,262144,,32267.7028788951,,,,,4e9799ded400d3787e9b35cde76a20abd39184f5e6b499375ba7a33fa32bf241,
3,105,w2s,order1,262144,,32266.36360330437,,,,,4e9799ded400d3787e9b35cde76a20abd39184f5e6b499375ba7a33fa32bf241,
3,105,w2s,zeros,262144,,,,,,,4e9799ded400d3787e9b35cde76a20abd39184f5e6b499375ba7a33fa32bf241,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 5}"
3,105,whole,lz4_fast,13369344,12972638,,20.554919999995036,19.201785999939602,True,,1ac7ae6c18dc5176180e8780a9d66d56dbe3300a38b4c9ea79a6eaaeb981f437,
3,105,whole,zstd_1,13369344,12287329,,44.67807000014545,26.166765999960262,True,,1ac7ae6c18dc5176180e8780a9d66d56dbe3300a38b4c9ea79a6eaaeb981f437,
3,105,whole,zstd_3,13369344,12336798,,86.76314700005605,29.685342999982822,True,,1ac7ae6c18dc5176180e8780a9d66d56dbe3300a38b4c9ea79a6eaaeb981f437,
3,105,whole,nib_split_zstd3,13369344,13256584,,514.9020290000408,95.81200599996009,True,,1ac7ae6c18dc5176180e8780a9d66d56dbe3300a38b4c9ea79a6eaaeb981f437,
3,105,whole,order0,13369344,,12692838.30412489,,,,,1ac7ae6c18dc5176180e8780a9d66d56dbe3300a38b4c9ea79a6eaaeb981f437,
3,105,whole,order1,13369344,,11920143.494512897,,,,,1ac7ae6c18dc5176180e8780a9d66d56dbe3300a38b4c9ea79a6eaaeb981f437,
3,105,whole,zeros,13369344,,,,,,,1ac7ae6c18dc5176180e8780a9d66d56dbe3300a38b4c9ea79a6eaaeb981f437,"{""zero_frac"": 0.0040736478917738975, ""longest_zero_run"": 3, ""distinct_bytes"": 256}"
3,112,w1w,lz4_fast,4194304,4194339,,2.147626999885688,4.875261000051978,True,,a2bb259d9f4bd7a956c75e279d437f7ee5ef35042095b64eabc387fec733eaff,
3,112,w1w,zstd_1,4194304,4045401,,13.367297000058898,8.016606999944997,True,,a2bb259d9f4bd7a956c75e279d437f7ee5ef35042095b64eabc387fec733eaff,
3,112,w1w,zstd_3,4194304,4050633,,31.84893900015595,10.348633000148766,True,,a2bb259d9f4bd7a956c75e279d437f7ee5ef35042095b64eabc387fec733eaff,
3,112,w1w,nib_split_zstd3,4194304,4364579,,178.7694019999435,33.88099900007546,True,,a2bb259d9f4bd7a956c75e279d437f7ee5ef35042095b64eabc387fec733eaff,
3,112,w1w,order0,4194304,,4023198.711880159,,,,,a2bb259d9f4bd7a956c75e279d437f7ee5ef35042095b64eabc387fec733eaff,
3,112,w1w,order1,4194304,,3935875.870635458,,,,,a2bb259d9f4bd7a956c75e279d437f7ee5ef35042095b64eabc387fec733eaff,
3,112,w1w,zeros,4194304,,,,,,,a2bb259d9f4bd7a956c75e279d437f7ee5ef35042095b64eabc387fec733eaff,"{""zero_frac"": 0.004317283630371094, ""longest_zero_run"": 2, ""distinct_bytes"": 256}"
3,112,w3w,lz4_fast,4194304,4194339,,2.3392139999032224,4.904460000034305,True,,83a726b27fd40d06799f06c5e66933801c05115ebdd954e9e102e8606bd95fa9,
3,112,w3w,zstd_1,4194304,4045540,,13.43386600001395,7.9943960001855885,True,,83a726b27fd40d06799f06c5e66933801c05115ebdd954e9e102e8606bd95fa9,
3,112,w3w,zstd_3,4194304,4062774,,28.33979999991243,10.087596999937887,True,,83a726b27fd40d06799f06c5e66933801c05115ebdd954e9e102e8606bd95fa9,
3,112,w3w,nib_split_zstd3,4194304,4364201,,173.82456399991497,32.14189300001635,True,,83a726b27fd40d06799f06c5e66933801c05115ebdd954e9e102e8606bd95fa9,
3,112,w3w,order0,4194304,,4023367.455568678,,,,,83a726b27fd40d06799f06c5e66933801c05115ebdd954e9e102e8606bd95fa9,
3,112,w3w,order1,4194304,,3935096.7483155844,,,,,83a726b27fd40d06799f06c5e66933801c05115ebdd954e9e102e8606bd95fa9,
3,112,w3w,zeros,4194304,,,,,,,83a726b27fd40d06799f06c5e66933801c05115ebdd954e9e102e8606bd95fa9,"{""zero_frac"": 0.00436854362487793, ""longest_zero_run"": 2, ""distinct_bytes"": 256}"
3,112,w2w,lz4_fast,4194304,4194339,,2.5000989999170997,4.873440999972445,True,,9c27d59f7e2d43dda7e19b8e29cb0959ccdaf7256b2adbaddec2737b1889f01f,
3,112,w2w,zstd_1,4194304,4042596,,13.428583999939292,9.551093000027322,True,,9c27d59f7e2d43dda7e19b8e29cb0959ccdaf7256b2adbaddec2737b1889f01f,
3,112,w2w,zstd_3,4194304,4057500,,28.333207999821752,10.235482000098273,True,,9c27d59f7e2d43dda7e19b8e29cb0959ccdaf7256b2adbaddec2737b1889f01f,
3,112,w2w,nib_split_zstd3,4194304,4365471,,171.70983400001205,28.136946999893553,True,,9c27d59f7e2d43dda7e19b8e29cb0959ccdaf7256b2adbaddec2737b1889f01f,
3,112,w2w,order0,4194304,,4019899.3945607077,,,,,9c27d59f7e2d43dda7e19b8e29cb0959ccdaf7256b2adbaddec2737b1889f01f,
3,112,w2w,order1,4194304,,3925814.1659453674,,,,,9c27d59f7e2d43dda7e19b8e29cb0959ccdaf7256b2adbaddec2737b1889f01f,
3,112,w2w,zeros,4194304,,,,,,,9c27d59f7e2d43dda7e19b8e29cb0959ccdaf7256b2adbaddec2737b1889f01f,"{""zero_frac"": 0.0044171810150146484, ""longest_zero_run"": 2, ""distinct_bytes"": 256}"
3,112,w1s,lz4_fast,262144,128220,,0.5786799999896175,0.5291810000471742,True,,04becaa3c79c009899a6c4939e397167eb400a640e0b140849367ea76b742a01,
3,112,w1s,zstd_1,262144,51586,,2.1819720000166853,1.2033699999847158,True,,04becaa3c79c009899a6c4939e397167eb400a640e0b140849367ea76b742a01,
3,112,w1s,zstd_3,262144,49479,,2.0201230001930526,1.002816999971401,True,,04becaa3c79c009899a6c4939e397167eb400a640e0b140849367ea76b742a01,
3,112,w1s,nib_split_zstd3,262144,49502,,2.058895000118355,0.9822819999953936,True,,04becaa3c79c009899a6c4939e397167eb400a640e0b140849367ea76b742a01,
3,112,w1s,order0,262144,,32074.739706321827,,,,,04becaa3c79c009899a6c4939e397167eb400a640e0b140849367ea76b742a01,
3,112,w1s,order1,262144,,32055.34540302672,,,,,04becaa3c79c009899a6c4939e397167eb400a640e0b140849367ea76b742a01,
3,112,w1s,zeros,262144,,,,,,,04becaa3c79c009899a6c4939e397167eb400a640e0b140849367ea76b742a01,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 4}"
3,112,w3s,lz4_fast,262144,128808,,0.7809720000295783,0.5735299998832488,True,,4595be321da6af42b9dda0faece4c64330c1e531654ada83d917d83220094921,
3,112,w3s,zstd_1,262144,51590,,2.1803170000112004,1.1470179999832908,True,,4595be321da6af42b9dda0faece4c64330c1e531654ada83d917d83220094921,
3,112,w3s,zstd_3,262144,49431,,2.2921570000562497,0.973383999962607,True,,4595be321da6af42b9dda0faece4c64330c1e531654ada83d917d83220094921,
3,112,w3s,nib_split_zstd3,262144,49565,,2.2767299999486568,1.0356259997479356,True,,4595be321da6af42b9dda0faece4c64330c1e531654ada83d917d83220094921,
3,112,w3s,order0,262144,,32083.792970486724,,,,,4595be321da6af42b9dda0faece4c64330c1e531654ada83d917d83220094921,
3,112,w3s,order1,262144,,32072.739708208752,,,,,4595be321da6af42b9dda0faece4c64330c1e531654ada83d917d83220094921,
3,112,w3s,zeros,262144,,,,,,,4595be321da6af42b9dda0faece4c64330c1e531654ada83d917d83220094921,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 4}"
3,112,w2s,lz4_fast,262144,130821,,0.5535820000659442,0.5260979999093252,True,,0e17e24def951fd98e8ff50dab4bc74835d2ed8bf6f3e725ade4973b574c0204,
3,112,w2s,zstd_1,262144,51606,,2.174158000116222,1.122008000038477,True,,0e17e24def951fd98e8ff50dab4bc74835d2ed8bf6f3e725ade4973b574c0204,
3,112,w2s,zstd_3,262144,49419,,1.9776449998971657,0.8946269999796641,True,,0e17e24def951fd98e8ff50dab4bc74835d2ed8bf6f3e725ade4973b574c0204,
3,112,w2s,nib_split_zstd3,262144,49485,,2.028093000035369,0.9038979999331787,True,,0e17e24def951fd98e8ff50dab4bc74835d2ed8bf6f3e725ade4973b574c0204,
3,112,w2s,order0,262144,,32871.452997920365,,,,,0e17e24def951fd98e8ff50dab4bc74835d2ed8bf6f3e725ade4973b574c0204,
3,112,w2s,order1,262144,,32844.21553466538,,,,,0e17e24def951fd98e8ff50dab4bc74835d2ed8bf6f3e725ade4973b574c0204,
3,112,w2s,zeros,262144,,,,,,,0e17e24def951fd98e8ff50dab4bc74835d2ed8bf6f3e725ade4973b574c0204,"{""zero_frac"": 0.0, ""longest_zero_run"": 0, ""distinct_bytes"": 5}"
3,112,whole,lz4_fast,13369344,12970689,,19.548486000076082,18.323308999924848,True,,5f54155184a7891329c3981804a03c151970dc5c5ad113283e9fe423e94da95f,
3,112,whole,zstd_1,13369344,12285363,,46.246744999962175,27.762188999986392,True,,5f54155184a7891329c3981804a03c151970dc5c5ad113283e9fe423e94da95f,
3,112,whole,zstd_3,13369344,12301228,,93.36899100003393,28.29207900003894,True,,5f54155184a7891329c3981804a03c151970dc5c5ad113283e9fe423e94da95f,
3,112,whole,nib_split_zstd3,13369344,13256066,,564.8810600000616,84.24869500004206,True,,5f54155184a7891329c3981804a03c151970dc5c5ad113283e9fe423e94da95f,
3,112,whole,order0,13369344,,12690899.663374143,,,,,5f54155184a7891329c3981804a03c151970dc5c5ad113283e9fe423e94da95f,
3,112,whole,order1,13369344,,11919152.109819718,,,,,5f54155184a7891329c3981804a03c151970dc5c5ad113283e9fe423e94da95f,
3,112,whole,zeros,13369344,,,,,,,5f54155184a7891329c3981804a03c151970dc5c5ad113283e9fe423e94da95f,"{""zero_frac"": 0.00411074769263174, ""longest_zero_run"": 2, ""distinct_bytes"": 256}"
3,113,w1w,lz4_fast,4194304,4194339,,2.091040999857796,4.737959000067349,True,,586a4f52fbef06c4ff4fc585d159082c7b50ca5c8e102b28668af729abad7cac,
3,113,w1w,zstd_1,4194304,4045817,,12.808487000029345,7.698570000002292,True,,586a4f52fbef06c4ff4fc585d159082c7b50ca5c8e102b28668af729abad7cac,
3,113,w1w,zstd_3,4194304,4060963,,22.77038299985179,8.899246000055427,True,,586a4f52fbef06c4ff4fc585d159082c7b50ca5c8e102b28668af729abad7cac,
3,113,w1w,nib_split_zstd3,4194304,4365174,,166.70359200020357,30.728396000085922,True,,586a4f52fbef06c4ff4fc585d159082c7b50ca5c8e102b28668af729abad7cac,
3,113,w1w,order0,4194304,,4023362.021213595,,,,,586a4f52fbef06c4ff4fc585d159082c7b50ca5c8e102b28668af729abad7cac,
3,113,w1w,order1,4194304,,3934744.063352462,,,,,586a4f52fbef06c4ff4fc585d159082c7b50ca5c8e102b28668af729abad7cac,
3,113,w1w,zeros,4194304,,,,,,,586a4f52fbef06c4ff4fc585d159082c7b50ca5c8e102b28668af729abad7cac,"{""zero_frac"": 0.004257678985595703, ""longest_zero_run"": 3, ""distinct_bytes"": 256}"
3,113,w3w,lz4_fast,4194304,4194339,,2.327915000023495,5.135440000003655,True,,4a69836a7d7bae0b7ed602893a7662dfbb9e88abfba4528ea19f4ff3b68897da,
3,113,w3w,zstd_1,4194304,4046013,,12.889643999869804,7.679855999867868,True,,4a69836a7d7bae0b7ed602893a7662dfbb9e88abfba4528ea19f4ff3b68897da,
3,113,w3w,zstd_3,4194304,4062589,,26.148754999894663,9.099355999978798,True,,4a69836a7d7bae0b7ed602893a7662dfbb9e88abfba4528ea19f4ff3b68897da,
3,113,w3w,nib_split_zstd3,4194304,4364498,,156.07734499985781,34.64880100023038,True,,4a69836a7d7bae0b7ed602893a7662dfbb9e88abfba4528ea19f4ff3b68897da,
3,113,w3w,order0,4194304,,4024185.737417016,,,,,4a69836a7d7bae0b7ed602893a7662dfbb9e88abfba4528ea19f4ff3b68897da,
3,113,w3w,order1,4194304,,3937053.7197629465,,,,,4a69836a7d7bae0b7ed602893a7662dfbb9e88abfba4528ea19f4ff3b68897da,
3,113,w3w,zeros,4194304,,,,,,,4a69836a7d7bae0b7ed602893a7662dfbb9e88abfba4528ea19f4ff3b68897da,"{""zero_frac"": 0.004296302795410156, ""longest_zero_run"": 2, ""distinct_bytes"": 256}"
